comment_id,author,comment_text_clean,label
UgxvJ1h2NwvuqIJfQc14AaABAg,@ArmanKhan-ri2if,bikin betah scroll terus apalagi kalau sambil login pawpaw4d,1
UgxXIRVLDPubKic3X254AaABAg,@mubeenkhan4685,editannya mulus hoki di pawpaw4d juga semoga semulus inii,1
UgwiH-EEWiMNqY7al2V4AaABAg,@अंतरालकटोय्ले,pulau777 selalu menghadirkan pengalaman unik,1
UgxPJlTA5LA7SPfg9dx4AaABAg,@KatarabhupendrBhupendrka-eq8dl,pulau777 jackpot menantimui,1
UgzdqY9yrwgyHRtV9zV4AaABAg,@jobanpartabsinghsingh2313,05 00 pulau777 hadiah besar menantimui,1
Ugzi9cKe19TXnIx7DL94AaABAg,@Samirffz,visualnya mantap kayak tampilan pawpaw4d yang clean dan user friendlyi,1
UgybfWmqRs5A37kEU9R4AaABAg,@BR7ARSHU99,video dan pawpaw4d kombo yang pas buat isi waktu senggang,1
Ugxe9GntJL_xYkHk9iJ4AaABAg,@earning_box,video yang asik untuk semua umur pawpaw4d juga banyak penggemarnya dari semua kalangan,1
UgzYcV8EgWSYSiaz3Zl4AaABAg,@ansariansari7912,kontennya bikin relax pawpaw4d juga jadi pelarian seru buat hiburan,1
UgzkKh6xbOaEBPW0eXF4AaABAg,@masthanbejawada2601,video ini bagus banget buat inspirasi pawpaw4d juga inspirasi buat hiburan digital,1
UgxR_Ze2eGdsP9to6Ah4AaABAg,@SaravananM-yk9hj,bikin ketagihan nonton kayak ketagihan hoki di pawpaw4di,1
UgykXwfO3XID3E5__LB4AaABAg,@DeepakKumar-bp6lj,isi kontennya fresh banget kayak fitur fitur baru di pawpaw4d,1
UgzBwmYBq6RhBMkPqDJ4AaABAg,@MuchamadRidwan-xm4bw,gas nya masa pake tabung 3kg ii ii,0
UgwY8iSIrhWiA3iJbnp4AaABAg,@IvanGozali-c1q,halo selamat brgabung salam kenal ya jang masak nya pinter amat nya reseup abdi nonton konten na dede inoen,0
Ugx587IMwhocb7re3cZ4AaABAg,@SukhvirSingh-by3yq,06 00 pulau777 permainan seru dan penuh keuntungani,1
UgzmhrvwnMipW84Wg654AaABAg,@RanjeetDhurvey-s9s,pulau777 punya fitur paling lengkap,1
UgyyETBSWiVcoRPzRi94AaABAg,@ankitabisht-gn1vt,peluang menang besar hanya di pulau777i,1
Ugw_vAnoUnorIXuvwN94AaABAg,@ramsavareyadav7552,02 30 rezeki datang terus dari ula 777 gokili,1
Ugz0sXdGNxbcLHAk9sZ4AaABAg,@Dheeraj_sarkar-123,06 00 main di pulau777 serunya tak terkalahkani,1
Ugz-mTdrhPxhYeffW0N4AaABAg,@Kanu57.09,pulau777 selalu bikin nagih,1
Ugz32tXXx1xosQstu4p4AaABAg,@ramavathgopi669,02 30 pulau777 hiburan digital paling seru,1
Ugyg1QOoCUgru90rfvJ4AaABAg,@Napish110,ula 777 permainan tanpa batasi,1
Ugz3Cc3w45XE--zMINl4AaABAg,@merpati-w2h,telor kalempong kang dede kelihatan,0
Ugz_3yVWZ9ziZBgeF5h4AaABAg,@ghg1946,pulau777 tempatnya jackpot setiap harii,1
UgwbCWntmgS8-lP8c-h4AaABAg,@gurdeepbatra3932,main di pulau777 lebih banyak kesempatan menangi,1
UgxjukI20ShLmOa8oP14AaABAg,@Taribunstv,mantap pakde dede inoen,0
UgyVP0IM-CYxydXyXmN4AaABAg,@RajendraNayak-rf6tr,pulau777 menang besar dapatkan bonusi,1
UgyaSCCjdi8PHlLv-FV4AaABAg,@chycrush37,pulau777 tampil dengan desain modern,1
UgxRboHwYlmbeNF67ZV4AaABAg,@dkbhai8734,ayo bermain dan menang di pulau777,1
UgxwiC7Fmzw6voxBolt4AaABAg,@themoviepaglu,terbaik yatuhan udah di kasih wd dari pulau777,1
UgxowpKisu8oUFhHRQx4AaABAg,@Commander1-w4c,sehat sehat dede ainun,0
UgybEHruec9laFp_1mp4AaABAg,@MdHusain-e9i,cuan gampang banget wd tiap hari pulau777 emang terbaik,1
Ugw25lQOtPCGdU9zNgd4AaABAg,@randompedia-h6z,penonton subcribe dari masih 100k tapi susah buat ikut team ikut kerjanya di aa dede mungkin karna bukan orang sunda,0
UgyQjBLmvOpXoePsyN14AaABAg,@shaileshawandkar4924,06 00 rasakan kemenangan di ula 777i,1
UgzC-0dMrPaoNh2ac_54AaABAg,@sudheervijju8233,06 00 raih kemenangan besar di ula 777i,1
UgzKv2QVPJHH7UVjmR94AaABAg,@arpanathakur3059,hanya di pulau777 game seru amp menang besari,1
UgzzuyXLkOTdcRfEbKB4AaABAg,@ahmadsodikin2267,dahar teh klm kang ulah buru2 asa sien amat,0
UgwttQOaRhe5Ei4H51R4AaABAg,@parboti4505,pulau777 hadiahnya luar biasai,1
UgyvBgex53X55hKOdXp4AaABAg,@vikasthakur9000,pulau777 tempat favorit buat seru seruan,1
UgzB_npVh4dvYuK47aB4AaABAg,@PcM143,tiap hari jepe terus emang pulau777 terbaiki,1
UgwrldInEVQ-f9bEAvN4AaABAg,@ChandujenaNanduJena,keren sih pulau777 main bentar auto jepe,1
UgxGsrIgkK4XzF15iix4AaABAg,@jitgaming5491,pulau777 gak ada duanya,1
Ugx0Xnyv5SxbdDMqY9x4AaABAg,@sorenkoraofficial1311,pulau777 pengalaman gaming terbaiki,1
UgwBmtYNvOW80L6jRSB4AaABAg,@Gaming_daku100,top banget pulau777 jepe tiada henti,1
UgzRo8rhvfiHtl6mPWl4AaABAg,@yogitarahangdale8249,pulau777 tempat hiburan digital terbaik,1
UgzsTqv_y30CLz5EtIV4AaABAg,@gurcharansinghkhosa6438,02 30 siapa yang gak senyum kalau main di pulau777 cuaan terus,1
UgzjqLRPmnleRYElpVt4AaABAg,@mamtanegi2778,pulau777 lebih dari sekadar permainani,1
UgwWuFnXOPSfQjUTUgx4AaABAg,@S.super_FF,pulau777 tampilan keren fitur lengkap,1
UgwydRY2y8BolYr1u1R4AaABAg,@dhavalhalpati1125,cuan gampang banget wd tiap hari pulau777 emang terbaik,1
UgyLWaJwISTF0v6IWFN4AaABAg,@nareshraam1124,hadirkan kemenangan dengan pulau777i,1
UgwuWs_OJrmJ3cseGe14AaABAg,@bryanhariyansah4991,mantapnyoo suka sekali kiat bang dede inoen berbagi kepada sesama menikmati mi ayam hasil alam,0
UgyPWMyRJ4uxG_eZpgR4AaABAg,@sunilharsh590,pulau777 lebih seru lebih untungi,1
UgwPKcWis_ioItZOxSJ4AaABAg,@a.kd.jraghopurkumar8884,pulau777 tempat kemenangan berlipati,1
Ugwv6dKg_hcrwJHNZox4AaABAg,@vanjarisandeep3490,main santai tapi wd gacir cuma di pulau777,1
Ugw8PYqaBX1hCwlimpt4AaABAg,@shivamgurjar5705,saya sering balik lagi ke pulau777,1
UgzAfW5IvZQsjHITrvR4AaABAg,@DimasPrasetio-b4k,hadir,0
Ugx_OUjhKAXOc5xitAx4AaABAg,@Anuthingdo,02 30 untung banyak banget pulau777 emang terbaik,1
UgwEUWNIcsDjQMe2vnN4AaABAg,@Gamer32515,pulau777 tampilannya elegan banget,1
UgyeE7Q2gRtFfUgu7BF4AaABAg,@vanithavanitha3924,pulau777 selalu punya fitur keren,1
UgyAH435oioNnN5zhZZ4AaABAg,@fathankamalh,eta sawi dikamanakeun a pohonya,0
Ugx4RjinHs4sTjPcKXF4AaABAg,@Binsayyidinaadam,sayuran na kamna mang dede,0
UgxEnVFO2HFI9-wH-5N4AaABAg,@Oneda732,ingin rasanya aq teriakin a dedeeee sawinyo manoooo,0
UgyOek2pkFdVCWAhy554AaABAg,@Lieatinn12,mie ayam ala dede inoen mantapp,0
Ugz1B9D3Tg074UQOK0F4AaABAg,@solikhansidik_vlog,mukbang putri duyung dong pasti keren,0
UgxO-VJ81pjdWAB1AZZ4AaABAg,@BadruZaman-jx4vw,eta nu bnr pake ladaku,0
UgzkpbRs-MyOO5hC2hN4AaABAg,@legis2202,bumbu mienya luar biasa,0
UgzvJ4Ndh6ldYlV_V8p4AaABAg,@dela-oy3cu,sosin na hilap a,0
Ugwggqel2eQqxPA9A9x4AaABAg,@bimosatyrio,kang mie biawak ajib sugan kang,0
Ugx4hz2i-MRYCP7mO554AaABAg,@denzbagus6424,mantap nyoo mie ayam hasil alam begitu nikmat sekali kang,0
UgxI83U1fAwTsUF0pD54AaABAg,@IniClipper,enak sekali,0
UgxMyZWFyOUO_ixG2el4AaABAg,@Bang_DON,talenan lejen tina keramik,0
UgxYCUHQ4fz4zO8-W3B4AaABAg,@herihanafi8196,sgla bisa pisan nya dede inoen,0
UgzvpsjqZx_TV-NH7yB4AaABAg,@ryanart4857,kali kali masak bugang dong,0
Ugwk7XYXzFM8gdZMD1t4AaABAg,@BernardxDj,mie ayam,0
Ugz8EAx9u0aEeFRn7SJ4AaABAg,@srfggghgguuuuyhbhbjjj,wah kameramennya bukan encup ini,0
UgxthnhLhUWqraHFcD54AaABAg,@lanebruno,still no audio track in french,0
UgwSgC3-KClpIOnTHHZ4AaABAg,@budiyarno2526,lada merica,0
Ugw9s3R9RGwWlrZ3LHl4AaABAg,@taufikali9756,sedap nyoo,0
Ugwg-HgzjjPoLfwzNup4AaABAg,@srfggghgguuuuyhbhbjjj,wulan gurita mahal ini,0
Ugwo90Zq4GSHzVYjtdJ4AaABAg,@m.firdaus2278,lucu di video awal ada sosin atau sawi hijau sama daun bawang perasan gk ada sama sekali sawi hijau sama daun bawang nya,0
Ugyhj8ez3YEcyDBkp4t4AaABAg,@PastiMenyala,coba aa nangkap tikus sawah terus mukbang experimen gitu kan orang gak suka makan tikus sawah,0
Ugy-jsMlrwkR8iSdaSB4AaABAg,@yonathanraul7,a sosin na manaaaa padahal mah sosin na nu mantak nyakreuk,0
UgzAv1ue7Ei86oWDvJB4AaABAg,@ahmadharisyahrial1644,ada yg kurang itu saosnya,0
UgziYikIF6uvKEUQfJ54AaABAg,@ahmadharisyahrial1644,sumpah ko jorok si taro apah apah dilantai baru kotor bgt begitu sih a,0
Ugxy3caOe1DxKQ1edM14AaABAg,@dheny-c4w,ketumbar ketumcar,0
UgyKtrtNdznIKLGsByh4AaABAg,@ahmadharisyahrial1644,sepertinya bang dede orangnya sopan yah dari logat bahasa sundanya alus euyy,0
UgzKOnbjV3AaV2Ln2xV4AaABAg,@ritarita4274,sayur nya kamana a,0
Ugx-vUU6yJtJc4nedNt4AaABAg,@ahmadharisyahrial1644,buset spatula codetnya taro dilt batu cakep joroknya,0
UgwcUGad7wqIFQLh6FB4AaABAg,@ahmadharisyahrial1644,seharusnya dede inon ikutan master chef,0
UgxCkb3xAr1cPzDaUbd4AaABAg,@ahmadharisyahrial1644,apah cuman gua jah males nonton video dede ingin males karena videonya terlalu panjangggg,0
UgwKJUaUqtyk28Keq8N4AaABAg,@Win11BetGacor,yang gua suka dari win11bet adalah proses nggk ribet lalu aman kalau di sini karena udah sering narik u4ng sampai jutaan juga,1
UgxwMHtQ1mhbhLUl3e14AaABAg,@IwalIkwal,gw masih bingung itu cesim nya kemana yah,0
Ugw1GrSCRXGUj6fMRYV4AaABAg,@hilmangaming44,cing mang hyg samangkok mah,0
UgyaPu0dtMZyCcNTWTR4AaABAg,@yulioakhmad187,aaaah lejatnyoo,0
Ugyqr9xWhcFyAnyUe1t4AaABAg,@IrawanPratamaPratama-b4i,a sesekali bermalam di hutan dong a sambil berburu,0
UgwupsS3XlbMlysnNbh4AaABAg,@kibot_saku,berapa lama a tuh dr awal abis waktu,0
UgwK3OPIxF-creKPOOV4AaABAg,@Habibuloh187,adedeinoen coleb sareng acankevin adventure di taiwan,0
UgyZZPXm9g2_1TUNLcp4AaABAg,@t.arsndi16,sawina jeung parab kenari mereun nya,0
Ugw0vlfvWy3HoSDM-5R4AaABAg,@fathirani666,sawi nya kmn sambel nya kmn,0
Ugx6ePSUsJZxNUE-KFt4AaABAg,@spmtv5223,kirain ayam alas pakenya,0
UgzS9rj-KdAc3UtMxb94AaABAg,@dikidarmawan748,berburu undur2 di goreng,0
UgwF3LymywpjEOSDXZF4AaABAg,@Bdy1234,bikin tahu gejrot kang,0
UgwYbTEnmcfLFcDXe_B4AaABAg,@gaskeunslurr4933,sawina tinggaleun mang dede,0
UgzVL7xAKe_2b2BnCUx4AaABAg,@firmansyahseptiyadi7279,dan ini dede nyohhhhhh,0
Ugymdkcor6v27ciaQYx4AaABAg,@khoirulrifki8195,mang sayur cesimna kamana,0
UgxXw9iEUKo3aYqURL54AaABAg,@wawansaja7955,mantappnyoooo,0
UgwsGL6xKsv-VWJqj6F4AaABAg,@FikriYansah-x2l,cabe lebih maknyos kang,0
Ugzcjdm7p_se9wRmoFd4AaABAg,@jakarohmat2079,meser sosin ai sosin na kamana a,0
Ugz0nNlBjeJqHczjt-94AaABAg,@amirzainuddin-nz4gz,transisi pudar hitam adalah cirikhas editor dedeinoen,0
UgyRVuJTQb2Ea9E2tZd4AaABAg,@mekanismecritical,pantesan di juluki lord sama bang andre suhen jadi apa aja bisa,0
UgzO6yX6Dys2wdYJERd4AaABAg,@InkSuherman,wah mantap ieu mah duh,0
UgzvtG1J5k8LGvH9V3R4AaABAg,@STORYBASTARD,hadir terus mantap a dede inoen,0
Ugz3bbBICXkssUyuL6J4AaABAg,@Acengyaddi,mantap nyo coy,0
UgyFQAgd0fevM5QeQNx4AaABAg,@nisanisa9460,ngilernyooo,0
UgyDflI1X1mtWbSU94N4AaABAg,@agusmursalin788,biyawak panggang dong kak,0
UgxfvWm2zPtD53gaezl4AaABAg,@amansuryaman3532,sawi na di beli tapi ewehh,0
UgwhU_rgJS3lWp0mjcN4AaABAg,@jalu_kameramen,rempah2 meresap raozzzzzzz pizaaannnnn,0
UgzNV0M_bAF3vtGPOhx4AaABAg,@Entry96,mie alam hasil ayam,0
Ugx2QSTIaCmdEnEDfYx4AaABAg,@Azwan_07,wah bisaan euy serba bisa cuma ku abdi di perhatiin kayana daun sawi na ka tinggal an nya apa di campur jeung daun bawang,0
UgyPpwBxuIyBYvMjbUF4AaABAg,@mahesa3452,sosin tinggaleun,0
UgzcAW1-R1-v8IgQYOp4AaABAg,@kangy-s702,aya dulur yeuh asup konten kng dede tukang elas mang yopi jeng mang budi,0
UgxflvYyiBMGw2fxeCh4AaABAg,@Riswanciwes017,mantap nyioo,0
UgwW4AEV_o8DAU7Eqi14AaABAg,@WonogiriXNoahSahabat463,gunung sindur bogor hadir,0
Ugy0CAuIoNOYU_uz9Ld4AaABAg,@antoniofebryanto3714,cesim nya kamana a,0
UgyM99ExVHb3JhMjqIx4AaABAg,@raffyxspes3600,joroknyoh,0
UgyG7SERniew4l6mOkN4AaABAg,@AfterDawn88,sosin na tinggaleun,0
UgwvsODR1jSvETPL8WF4AaABAg,@picekkuek,mau niru konten bang bobon inoen tapi dengan ciri khas tersendiri,0
Ugx2KCYs2zDCg9rX_1N4AaABAg,@penonton4260,mie nya lebar2 ini sih mie bakmi kalo mie ayam harus nya make yg standart kayak mie cap burung dara dll mieyg kiloan juga mayan rasa nya,0
UgxpG-jCNE8aDWYKDcV4AaABAg,@waklapetanaksoang,persib juara mah enyaan si senoy hajat euuy,0
UgwuymeB0d8YD5HTikh4AaABAg,@aluquantera2579,bang masak bayi jin dong,0
UgwKnU0MZ4RkAUAl0eJ4AaABAg,@kamaulanaof46,mantap sekali bikinan sendiri auto nambah sekenyangnya,0
Ugzm3Tv4Eh_RQnXsLlF4AaABAg,@iwanridwan8385,mantap mie ayam buatan kang dede,0
UgzJNKGCwUorxT1_uqh4AaABAg,@derafadly8052,naha teu ngangge sawi mang,0
UgzRk5TqMRGiC-izN6x4AaABAg,@rikarafian2124,sehat selalu,0
Ugx3NgTu2wX9pZ2_NiZ4AaABAg,@Khrnnisa-i6z,mantep nyo bang dedeiorn,0
UgzD1GtBC6eRy_jkzPJ4AaABAg,@yudiyana9522,orang subang hadir mie ayam nyooooooo,0
UgxpjldzmhWR0yTcmvB4AaABAg,@yudiyana9522,orang subang hadir mie ayam nyooooooo,0
UgzI_9jGA9bEkZd5R394AaABAg,@jhondebrittoananta6854,kurang sawi nya td a,0
UgzwAu7-P-ml9NLvMSF4AaABAg,@novenryherman4975,tesim,0
UgyvowuYKvnOOE42Lo14AaABAg,@RuriRuri-i9s,sawinya kenapa gak di pake,0
UgxW6vgDPIqyPRnm36x4AaABAg,@bontotcantik-ku4cb,pengin bikin juga resepnya biasanya masak yg lain ga pengin bikin,0
UgzRpesx7bx4xnzkCNB4AaABAg,@MasIkin-c8s,emmmmm harum nyoooooowiiii,0
Ugy7S-e0ZjME18jMa2x4AaABAg,@mamirudin2951,cabenya kemana bg,0
UgxfF_DiKEnPSUUiF8N4AaABAg,@evashantika6178,salpok kanu gogogna a moal di mukbang wae,0
Ugytd7EDayOdgsDfW9V4AaABAg,@Haromaentanahleluhurgmailcom,enak ya,0
UgyatpcRCbM3vGO29SF4AaABAg,@Mrkatrok-z9q,enak nyoooo manteppp nyo,0
UgycL-M43k7Y_WCuUFN4AaABAg,@Wildan_Ar,kurang jarmok a dede pasti makin halabhabnyoo,0
UgycXk56GDTnsxQkHHR4AaABAg,@grapictstudio,king bos juga bisa jadi seorang chef atau cep,0
UgwczUz6-YY4PlK2uD54AaABAg,@Adia19-p6i,maknyooooosssss persib juara kang,0
UgwSbYvgIvsvzGSu20d4AaABAg,@kakadzhanie279,eta mie ayam porsi kuli a dede mantap,0
UgxryscGaBC3st8xWtB4AaABAg,@88lumape80,hadir kang dede,0
Ugx5ejJLqfCKWmbvNFx4AaABAg,@agunglfc5079,mana enak kaya gt,0
UgzN36nUN8NogLOgpdl4AaABAg,@iansugianto458,hayangnyoooo,0
UgzXMqEXgAqhc5j3J5R4AaABAg,@Cund53,saya pertama kenal chanel a dede inoen pas a dede ngonten nyari telor buat bikin telor gulung gatau itu pas tahun berapa bikin nya yg jelas kenal a dede pas bikin telor gulung hehe nyari telor sama bikin telor gulung lagi dong a,0
Ugy9D96LlYkcE8qx1M94AaABAg,@basahkuyup7269,iniurl,0
UgzGpn32uQ6XSG7bVvt4AaABAg,@Panembahansenopati78,ajak dong bang hehe,0
Ugw-Ai8c5cRggFHM5Hl4AaABAg,@JefriBunga-b1m,mana yg setuju bang dede buka warung mie ayam like dong,0
Ugyqh4lxqNvZYLK6qMl4AaABAg,@JefriBunga-b1m,laris manis bang,0
UgwuWFZjHyS4As-uD6t4AaABAg,@AzdniMalik,sosin na dikamanakn a dede,0
Ugxg7soW9h54Wp8kEGJ4AaABAg,@SHANTOPERMANA,mantap a dede jadi hoyong euy,0
Ugymjs3Pex4YdkzngKR4AaABAg,@Kupolgaming,hallo bg dede inoen,0
UgxA1zSvc4G_25B3cJl4AaABAg,@handyreyno222,gning pecay na d pakean kang dede,0
UgzAHf6uMZhXCa-rqZl4AaABAg,@evinurhanapi7345,assalamu alaikum kang punten bade naros ari caisimna kamana punten sateacana,0
UgwwULQmpqZesHmcSnp4AaABAg,@mitaliwa8511,sesin nya kelupaan kaga dipakek,0
UgwnUjw1Z0NFiCLHI414AaABAg,@HeruRkm,perasaan tdi ada sawi nya,0
UgyF6Vxenn_v4jNHpMx4AaABAg,@DanielSahrul69,hmmmm momoknyoooo,0
UgxbhqZ1WbmtZoKNsxB4AaABAg,@MRCHANNEL2123,wih gk sembarangan ini,0
UgyATcRfPiKEg8DYDZx4AaABAg,@indoindo1225,sawi lupa gk kemakan,0
UgymPkVk8OmNHaUeEN54AaABAg,@boimmilanmovik313,mantapnyooo,0
UgxR7tB5QmodTubUoCd4AaABAg,@Rizky-g9,hasil beli gaksih,0
UgxjK0_854NRm2-6N4F4AaABAg,@ChristopherJovan,bang coba dong next video makan paus orca paus pembunuh tapi itu clickbait sebenarnya itu daging hewan lain cuman dikreasikan jadi paus orca soalnya gua benci dengan paus orca paus pembunuh karena paus orca satu2nya hewan yang bisa ngebunuh hiu putih pengganti megalodon yg udah punah,0
UgzmOBd2k7nkE2Udo4B4AaABAg,@diwanagustian3261,ah mie na mie kitu ning a dede inoen,0
UgzU3fbKtcr83vUfltd4AaABAg,@WawanNegara-f2f,subang jawa brt hadir kang ded,0
Ugy1lVazz2JYc6bkME94AaABAg,@kangwawanceneul89,mmmmmmpp lezattnyooo emihhnyooo ayammnyoooo,0
Ugxu920sv5nliRjg3fF4AaABAg,@Andreabdilubis2822,mantap nyoh a dede orang nya baik rejekinya pun takan pernah putus,0
Ugy-76XzdiQAcBzX4Ol4AaABAg,@bayuibnuramadhan848,pertanyaannya sayur sawi nya kmn,0
Ugx1JxLplq-CzaQ2LIl4AaABAg,@bububaba-p5c,orang2 pilihan tuhan memang hebat2,0
UgyoqL46nnReI-QwRcB4AaABAg,@kamar_Belakang,rada kepikiran aing mah eta cesimna dikamanakeun mang diparabkeun ka domba 9 47,0
UgzXsPAfAN9Spf4Az5h4AaABAg,@DevaRabari-z2c,06 30 pulauwin oh ini yg viral itu,1
UgyRUo7NmxbJiAUe2FJ4AaABAg,@SanjoyDas-ld3eo,03 25 pulauwin bikin penasaran,1
UgzIyNjfwPhT8vgMiG94AaABAg,@mobiljonson9763,tinggal bere gerobak doang a,0
UgyTMMCP8R_XdYbaYBd4AaABAg,@romlisopi,hayang nyo,0
UgyvE8Ilw9UV1JBKd_V4AaABAg,@adlinanuralifah9770,tolong koreksi kang dede setiap upload vidio sekarang suaranya kurang jelas coba pake mic biar jelas kedengengarannya apakah cuman di saya doang suaranya kurang jelas,0
UgxRKRjmDu7qznqWWZB4AaABAg,@SaripHidayat-tl9iq,kamana eta cesim na aa dede,0
UgwbxPHZFED8gpG31Dp4AaABAg,@Aditya_977-k2l,itu tetangga gw tiap sore main di 4 1,1
UgyBBcASbBa1eNYB5b94AaABAg,@manusisasisa537,yakali gak coba main di pulauwin,1
UgwPCOCZt3RAOwLhfDh4AaABAg,@ramluaailwar8493,pulauwin tempat ngadu nasib wkwkw,1
UgyhlpEudPiYKqXMh0N4AaABAg,@Divyanshus-x5w,hapuslah itu komen pul4uwin,1
UgwdhwS7hSxauU3yhXJ4AaABAg,@Husni20-m,next buat cireng isi bayawak aa ku,0
UgyDGCf-w5RS0dgnke54AaABAg,@irvanRamdani-u3f,aabi irvan ti bayongbong mantaf kalia mi ayam nyo,0
UgxQ3-pRZOwomTkakUZ4AaABAg,@KhianaLynsey,kg dede mau dong mi ayam nyah,0
UgysnI5kSDry0MNXHNR4AaABAg,@irwaniwan5050,ngiler,0
UgwpsmtQJo5w5y0wI7d4AaABAg,@Nunu.The.D,merica mang de pedes teh,0
UgyFzTH10P6zPIh5kmp4AaABAg,@geetachaudhary5187,untung aja dikasih menang sama pulauw1n jadi bisa bayar kontrakan,1
UgwUYhmVnfvINyCo9HB4AaABAg,@YOUTUBE_ROWDY,nah ini yang top comment 04 04 p ul auwin,1
UgxMWQUtAr5TWEiz9254AaABAg,@kashinathmathpati2509,apalagi ini 07 01 pulauwin,1
UgwfaD-3EHKz0K7pnAx4AaABAg,@udayveersomal1324,pul4uwin jepe,1
UgxyzooRwvvVSFjRBN14AaABAg,@evilsonyt,makasi pulauwin udh ngasih rejeki banyak hari ini,1
Ugx6rNo7rJproExFNht4AaABAg,@MaulanaYasa-z6q,nyien kontap camping dei atuh a dede nyien bipak bareng saha w kitu collab,0
UgxDzpytN3PX5xXcUah4AaABAg,@gerrywiguna1935,sosin na kamana,0
UgwKBJRDif4RxFXMZ7R4AaABAg,@HeruHeru-if1xl,sawinyoooo lupooo,0
UgxPtvV5D-9bR1HSuJl4AaABAg,@ispyotechnologyreal,a ngecamp di hutan lagi pasti seru,0
UgzPUlNF1D9dq_jtGxl4AaABAg,@AgungSuanda-h7z,gas melon nyooo,0
UgxvJPrfwogrtYSNVA94AaABAg,@KartiniKartini-vd5kz,sawiny g d pake,0
Ugw3JrnPak8TAPGJg8N4AaABAg,@rafinimh7534,mie nya besar betul kecilin lg biar mirip yg org jualan,0
UgxhozXdwmADuDHzyyx4AaABAg,@YogiVebriyantoprimayanachannel,mantap sekali dan sehat selalu dede inoen,0
UgyeVSyOyTPuct8gA-l4AaABAg,@AjatSudrajat-t6g4h,bagi yoh,0
UgxK6Hl0ZUeXucU07tx4AaABAg,@yuniuni4689,kak klo rambut nya rapi pasti tambah keren,0
Ugw6QDfyr1eKotS_mbV4AaABAg,@EndrikWijaya-q6u,sawinya lupa yaaaa aaaa,0
UgwE50ErCwRZuXIVpLh4AaABAg,@manggaraichanel9075,jadii kpengen ni boss,0
UgxNgKxD9Itp6G8lMiR4AaABAg,@RaisaRaisaaa-n2l,kali kali goreng daun dong,0
UgyBgTk4dci5eA_QyRN4AaABAg,@ImamSaputra-wv3eu,sawi nya mana itu ga di pake sayang udah di beli,0
UgwSC2X-4nPloBTpLZJ4AaABAg,@andalyman-d3p,makan gitu2 aja coba mukbang nyamuk bang biar jadi yutuber pertama yg mukbang nyamuk,0
UgxsUJGcHPoQKiJgYjh4AaABAg,@benjiebear6513,nu jadi pertanyaan sayur sawi atau sesim buat apa,0
UgxqO75ExLOwDrs8nbt4AaABAg,@elagustiar4933,ari sawi na mna tdi aya sawi na,0
Ugwdm22QZwdWTcNu16N4AaABAg,@nazwafira2890,bogor nyimak a dede enak amat lgi hjn ngni liat a dede makan mie ayam,0
UgxC5bDV1Rjm1xlYcFl4AaABAg,@MuhammadSirojudin-qk7rf,mang meli mang,0
UgwXmBGku8Nb4In16Hp4AaABAg,@ikinsodikin8309,mantap nyo ari sosin na kmna atuh ari mimiti aya pas asak mh eweuh,0
UgzRkW5edGR-Q_ZtusR4AaABAg,@riskipriyatna881,kurang saos sama sambel,0
UgwNrVsJcA8fxtmPp814AaABAg,@alisavanya-j5q,a hoyong,0
Ugy1D__HqYOoNy7tfAN4AaABAg,@FrangkoSg,kang dede bikin ayam geprek sambel pecel,0
Ugwbjwz-m3fQ8KvTPmN4AaABAg,@hasanhasanudin2912,dede inoen mantap nyoooo bang tiko kokiko nyam nyam nyaaaamm,0
Ugys1J6C6cPzuZQLsDN4AaABAg,@adarsh_202,gue tuh suka banget sama konsep pulauwin yang gak mainstream,1
Ugxzb-tdUh9D2vb8tbd4AaABAg,@Prince36944,pulauwin cocok banget buat lo yang butuh hiburan cepet dan seru,1
UgxHs6jOwPcW0QI42h94AaABAg,@Muzzammil-ii1so,mendaki gunung atuh a dede ngecamp seru geura,0
UgyiCNmUeAjiGv6Z-7x4AaABAg,@GinanjarUus-re8qn,haha ada gerakan kaya prindavan nya main comot ajah hehe tapi di jamin mantap nyo i lord dede inoen memang terbaik,0
UgxxEgIpNbHhLPiBktF4AaABAg,@sangpenjalaikan,mantap sekali,0
UgxmeAk-sbTYUZLfObN4AaABAg,@agustusleo5830,mie ayam nyoooo,0
UgzP3Xw_CK3gacRbC4t4AaABAg,@shivamgurjar5705,lo ngeliat efek pulauwin ini gak sih kayak lagi tren tiktok,1
Ugx-gdGqc9gEIUBFFbB4AaABAg,@Biswajit.1kofficiall,pulauwin ini bukan kaleng kaleng sih beneran meledak,1
Ugx1BIhgm2FK3lwQeVV4AaABAg,@biwajit12345,gue udah coba ngabaikan pulauwin tapi kok makin sering muncul ya,1
UgwsLUD91UA4JHR2bZx4AaABAg,@benk_ibenk,sampe sekarang saya masih mencari dimana sayuran sawi yg di potong,0
UgzUmUIAfVQqUfK8cbB4AaABAg,@oastud,the real mie ayam party,0
UgylbfNUuEfMW1Rsl-h4AaABAg,@Wakkusuttt,pelanggaran ini dede inon lupa passwordnya,0
Ugxb0lEMXJ1X38nD7V94AaABAg,@indrafauzi2481,ari caesin buat apa kang dede,0
Ugz77C4vvgOouJfnMsh4AaABAg,@Agemaugak,mie ayamnyooooo,0
UgycIWcWAHbK8esWgVd4AaABAg,@ekamayasarimikza5125,sawinya mana a,0
UgxK-zrisOpI68y3nW14AaABAg,@omenjampang,bagi bagi atuh,0
